Gene,Index
KPNA4,8024
KPNA5,8025
TNPO1,8026
IPO5,8027
KRAS,8028
KRTAP5-9,8029
KRT1,8030
KRT2,8031
KRT3,8032
KRT4,8033
KRT5,8034
KRT6A,8035
KRT6B,8036
KRT7,8037
KRT8,8038
KRT9,8039
KRT10,8040
KRT12,8041
KRT13,8042
KRT14,8043
KRT15,8044
SAP30L-AS1,8045
KRT16,8046
RHOA,8047
ZKSCAN4,8048
SUMO4,8049
KRT17,8050
KRT18,8051
GPR153,8052
CC2D2B,8053
GVINP1,8054
KMT5A,8055
RHOB,8056
KRT19,8057
KRT31,8058
KRT32,8059
KRT33A,8060
KRT33B,8061
KRT34,8062
ZNF749,8063
ZNF324B,8064
KRT35,8065
DIPK1A,8066
NOTCH2NLA,8067
KRT81,8068
LRRC75B,8069
KRT83,8070
C2orf68,8071
RHOC,8072
KRT84,8073
KRT85,8074
VGLL3,8075
TMEM212,8076
KTN1,8077
RBM12B,8078
L1CAM,8079
FAM205BP,8080
LAD1,8081
USP27X,8082
UBE2NL,8083
AFF3,8084
ACAT2,8085
RND3,8086
LAG3,8087
LAIR1,8088
LAIR2,8089
LALBA,8090
ANKRD34C,8091
LAMA2,8092
OR7A10,8093
LAMA3,8094
PINLYP,8095
PRAMEF12,8096
RHOG,8097
LAMA4,8098
LAMA5,8099
LAMB1,8100
LAMB2,8101
LAMB3,8102
LAMC1,8103
LAMP1,8104
LAMC2,8105
ARHGAP1,8106
LAMP2,8107
RPSA,8108
STMN1,8109
LASP1,8110
LBP,8111
ARHGAP4,8112
LBR,8113
LCAT,8114
LCK,8115
LCN1,8116
LCN2,8117
LCP1,8118
LCP2,8119
LCT,8120
LDHA,8121
ARHGAP5,8122
LDHB,8123
LDHC,8124
LDLR,8125
ARHGAP6,8126
LECT2,8127
LEP,8128
LEPR,8129
LETM1,8130
LFNG,8131
LGALS1,8132
LGALS2,8133
LGALS3,8134
LGALS3BP,8135
ARHGDIA,8136
LGALS4,8137
LGALS8,8138
LGALS9,8139
ARHGDIB,8140
LHB,8141
LHCGR,8142
LHX1,8143
LIF,8144
LIFR,8145
LIG1,8146
ARHGDIG,8147
LIG3,8148
LIG4,8149
LIM2,8150
ABLIM1,8151
LIMK1,8152
LIMK2,8153
LIMS1,8154
LIPA,8155
RHOH,8156
LIPC,8157
LIPE,8158
FADS1,8159
LLGL2,8160
FADS3,8161
LLGL1,8162
MEX3D,8163
FAM102A,8164
LMAN1,8165
EEF1AKMT2,8166
SNX19,8167
ASIC2,8168
ARL1,8169
LMNA,8170
LINC00939,8171
LMNB1,8172
LMO1,8173
ST20,8174
FAM174B,8175
LMO2,8176
KNOP1,8177
PRICKLE3,8178
LMO7,8179
PAIP2B,8180
PHOX2A,8181
LMX1B,8182
TEX41,8183
LNPEP,8184
VWA5A,8185
LOX,8186
LOXL1,8187
LOXL2,8188
LPA,8189
ARL2,8190
SRRD,8191
LPL,8192
LPO,8193
LPP,8194
ARL3,8195
LRMP,8196
LRCH4,8197
LRP1,8198
LRP2,8199
LRP3,8200
LRP4,8201
LRP6,8202
CUEDC1,8203
LRP5,8204
LRPAP1,8205
LSAMP,8206
LSP1,8207
GTF2H5,8208
LSS,8209
LTA4H,8210
LTA,8211
ARNT,8212
LTB,8213
CYP4F3,8214
LTBP1,8215
LTBP2,8216
LTBP3,8217
LTBR,8218
LTF,8219
LTK,8220
BCAM,8221
ARNTL,8222
LUM,8223
LY6E,8224
LY6H,8225
LY9,8226
CD180,8227
LY75,8228
LYL1,8229
LYN,8230
SH2D1A,8231
LYZ,8232
ARR3,8233
TACSTD2,8234
TM4SF1,8235
EPCAM,8236
M6PR,8237
CAPRIN1,8238
NBR1,8239
ARRB1,8240
MAB21L1,8241
MARCKS,8242
MXD1,8243
MAD2L1,8244
SMAD1,8245
SMAD2,8246
SMAD3,8247
SMAD4,8248
ARRB2,8249
SMAD5,8250
SMAD6,8251
SMAD7,8252
SMAD9,8253
MAF,8254
MAFG,8255
MAG,8256
ASIC1,8257
ARSA,8258
MAGEA1,8259
MAGEA3,8260
MAGEA4,8261
MAGEA6,8262
MAGEA8,8263
MAGEA10,8264
ARSB,8265
MAGEA11,8266
MAGEA12,8267
MAGEB1,8268
MAGEB2,8269
MAGEB3,8270
MAGOH,8271
MAK,8272
MAL,8273
STS,8274
MAN1A1,8275
MAN2A2,8276
MAN2C1,8277
MAN2A1,8278
MAN2B1,8279
MANBA,8280
MAOA,8281
MAOB,8282
MAP1A,8283
MAP1B,8284
MAP2,8285
MAP4,8286
MAPT,8287
MARK1,8288
ARSD,8289
MARK3,8290
MAS1,8291
MAT1A,8292
MAT2A,8293
MATK,8294
MATN1,8295
MATN2,8296
MATN3,8297
MAX,8298
DENND6B,8299
MAZ,8300
MB,8301
MBD1,8302
MBL2,8303
MBNL1,8304
MBP,8305
MC1R,8306
MC2R,8307
MC3R,8308
ARSF,8309
MC4R,8310
MC5R,8311
MCAM,8312
MCC,8313
MCF2,8314
ART1,8315
MCL1,8316
MCM2,8317
MCM3,8318
MCM4,8319
MCM5,8320
MCM6,8321
MCM7,8322
CD46,8323
SMCP,8324
ADAM11,8325
MDFI,8326
DNAJB9,8327
ART3,8328
MDH1,8329
MDH2,8330
MDK,8331
MDM2,8332
MDM4,8333
ME1,8334
ART4,8335
ME2,8336
MEA1,8337
MECP2,8338
MEF2A,8339
MEF2C,8340
MEF2D,8341
ARVCF,8342
MEFV,8343
MEIS1,8344
MEIS2,8345
MAP3K1,8346
MAP3K3,8347
MAP3K4,8348
MAP3K5,8349
RAB8A,8350
MEN1,8351
MEOX1,8352
MEOX2,8353
MEP1A,8354
MEP1B,8355
MEST,8356
MET,8357
METTL1,8358
MFAP1,8359
MFAP2,8360
MFAP3,8361
MFAP4,8362
MFGE8,8363
MELTF,8364
MFNG,8365
MGAT1,8366
SCGB2A1,8367
MGAT2,8368
MGAT3,8369
MGAT5,8370
SCGB2A2,8371
MIA2,8372
KITLG,8373
MGMT,8374
MGP,8375
MGST2,8376
MGST3,8377
CIITA,8378
CD99,8379
ASAH1,8380
MICB,8381
MID1,8382
MIF,8383
CXCL9,8384
MIP,8385
MIPEP,8386
MITF,8387
ATXN3,8388
MKI67,8389
MKLN1,8390
ASCL1,8391
MLF1,8392
MLH1,8393
MAP3K9,8394
MAP3K10,8395
MLN,8396
MAP3K11,8397
KMT2A,8398
MLLT1,8399
AFF1,8400
ACHE,8401
ASCL2,8402
MLLT3,8403
AFDN,8404
FOXO4,8405
NR3C2,8406
TRPM1,8407
MME,8408
MMP1,8409
MMP2,8410
MMP3,8411
MMP7,8412
MMP8,8413
MMP9,8414
MMP10,8415
ASGR1,8416
MMP11,8417
MMP12,8418
MMP13,8419
MMP14,8420
MMP15,8421
MMP16,8422
MMP17,8423
MMP19,8424
ALDH6A1,8425
ASGR2,8426
MN1,8427
MNAT1,8428
MNDA,8429
MNT,8430
MOBP,8431
MOCS1,8432
MOCS2,8433
ASIP,8434
MOG,8435
MOS,8436
CD200,8437
ASL,8438
MPG,8439
MPI,8440
MPL,8441
MPO,8442
MPP1,8443
MPP2,8444
MPP3,8445
MPST,8446
MPV17,8447
MPZ,8448
MRE11,8449
ABCC1,8450
ASMT,8451
KLK14,8452
KLK12,8453
MXRA7,8454
ASNS,8455
TMEM41B,8456
IQSEC3,8457
CCDC88C,8458
SNX29P2,8459
CTRB2,8460
ZNF506,8461
PRAMEF11,8462
MAP1LC3C,8463
POTEKP,8464
MTHFD2L,8465
TMEM151B,8466
LOC441601,8467
OR2J3,8468
OR10C1,8469
ASPA,8470
MYO1B,8471
CITED1,8472
MSH2,8473
MSH3,8474
MSH4,8475
ASPH,8476
MSI1,8477
ASS1,8478
TARP,8479
MSMB,8480
MSN,8481
MSR1,8482
MSRA,8483
MST1,8484
MST1R,8485
MSX1,8486
MSX2,8487
MT1E,8488
MT1F,8489
MT1G,8490
MT1H,8491
MT1M,8492
MT1X,8493
MT2A,8494
MT3,8495
MTAP,8496
MTF1,8497
NUDT1,8498
MTHFD1,8499
MTHFR,8500
MTIF2,8501
MTM1,8502
MYO1F,8503
MTNR1A,8504
MTNR1B,8505
MTTP,8506
MTR,8507
MTRR,8508
MUC1,8509
MUC2,8510
MUC3A,8511
MUC4,8512
MUC5AC,8513
MUC6,8514
MUC7,8515
TRIM37,8516
MUSK,8517
MMUT,8518
MUTYH,8519
MVD,8520
MVK,8521
MX1,8522
ASTN1,8523
MX2,8524
MXI1,8525
MYB,8526
MYBL1,8527
MYBPC1,8528
MYBL2,8529
MYBPC2,8530
MYBPC3,8531
MYBPH,8532
MYC,8533
MYCL,8534
MYCN,8535
MYD88,8536
GADD45B,8537
MYF5,8538
MYF6,8539
MYH1,8540
SERPINC1,8541
MYH2,8542
MYH3,8543
MYH4,8544
MYH6,8545
MYH7,8546
MYH8,8547
MYH9,8548
MYH10,8549
MYH11,8550
ZFHX3,8551
MYL1,8552
MYL2,8553
MYL3,8554
MYL4,8555
MYL5,8556
MYL6,8557
MYLK,8558
MYO1A,8559
MYO1C,8560
MYO1D,8561
MYO1E,8562
MYO5A,8563
MYO6,8564
MYO7A,8565
MYO7B,8566
MYO9A,8567
MYO9B,8568
MYO10,8569
MYOC,8570
MYOD1,8571
MYOG,8572
PPP1R12A,8573
ATF1,8574
PPP1R12B,8575
MYT1,8576
NAB1,8577
NAB2,8578
NACA,8579
NAGA,8580
NAGLU,8581
ATF3,8582
HNRNPM,8583
NAIP,8584
NAP1L1,8585
NAP1L2,8586
NAP1L3,8587
NAP1L4,8588
NASP,8589
ATF4,8590
CEACAM6,8591
NBL1,8592
NUBP1,8593
NBN,8594
NCAM1,8595
NCAM2,8596
NCBP1,8597
NCF2,8598
NCF4,8599
NCK1,8600
NCL,8601
NDN,8602
NDP,8603
NDUFA1,8604
NDUFA2,8605
NDUFA3,8606
NDUFA4,8607
NDUFA5,8608
ACLY,8609
NDUFA6,8610
NDUFA7,8611
NDUFA8,8612
NEB,8613
NDUFA9,8614
NDUFA10,8615
NDUFAB1,8616
NDUFB1,8617
NDUFB2,8618
NDUFB3,8619
ATIC,8620
NDUFB4,8621
NDUFB5,8622
NDUFB6,8623
NDUFB7,8624
NDUFB8,8625
NDUFC1,8626
NDUFS1,8627
ATM,8628
NDUFS2,8629
NDUFS3,8630
NDUFV1,8631
NDUFS4,8632
NDUFS6,8633
NDUFS8,8634
NDUFV2,8635
RERE,8636
DRG1,8637
NEDD4,8638
RPL10A,8639
NEDD8,8640
NEDD9,8641
ATOH1,8642
NEFM,8643
GIMAP6,8644
NEFH,8645
NELL1,8646
ATOX1,8647
NEK1,8648
NEK2,8649
NEK3,8650
NELL2,8651
NEO1,8652
NEU1,8653
NEU2,8654
ATP1A1,8655
NEUROD1,8656
NEUROD2,8657
NEUROG1,8658
NF1,8659
ATP1A2,8660
NF2,8661
NFATC1,8662
NFATC3,8663
NFATC4,8664
NFE2,8665
NFE2L1,8666
ATP1A3,8667
NFE2L2,8668
NFIB,8669
NFIC,8670
NFIL3,8671
NFIX,8672
ATP12A,8673
NFKB1,8674
NFKB2,8675
NFKBIA,8676
NFKBIB,8677
NFKBIE,8678
NFKBIL1,8679
TONSL,8680
NFRKB,8681
NFX1,8682
ACO1,8683
NFYA,8684
NFYB,8685
NFYC,8686
NGF,8687
NGFR,8688
NHLH1,8689
NHLH2,8690
SNU13,8691
ATP1B1,8692
NID1,8693
NINJ1,8694
NINJ2,8695
NIT1,8696
NKG7,8697
ATP1B2,8698
NKTR,8699
NKX2-2,8700
NKX3-1,8701
NKX6-1,8702
NNAT,8703
NMB,8704
NMBR,8705
ATP1B3,8706
NME1,8707
NME3,8708
NME4,8709
NQO2,8710
NMT1,8711
NNMT,8712
NOP2,8713
NONO,8714
NOS1,8715
NOS2,8716
NOS3,8717
CNOT2,8718
CNOT3,8719
CNOT4,8720
NOTCH1,8721
NPY,8722
NOTCH2,8723
NOTCH3,8724
NOTCH4,8725
CCN3,8726
NOVA1,8727
NOVA2,8728
FXYD2,8729
PNP,8730
NPAS1,8731
NPAS2,8732
NPAT,8733
NPC1,8734
NPHP1,8735
NPHS1,8736
NPM1,8737
ATP2A1,8738
NPPA,8739
NPPB,8740
ATP2A2,8741
NPPC,8742
NPR1,8743
NPR2,8744
NPR3,8745
NPTX1,8746
NPTX2,8747
NPY1R,8748
NPY2R,8749
NPY6R,8750
NPY5R,8751
ATP2A3,8752
SLC11A2,8753
NRAP,8754
NRAS,8755
NRCAM,8756
NRDC,8757
NRF1,8758
ACR,8759
ATP2B1,8760
NRGN,8761
NRL,8762
NRTN,8763
YBX1,8764
NSF,8765
NT5E,8766
NTF3,8767
ATP2B2,8768
NTHL1,8769
NTRK1,8770
NTRK2,8771
NTRK3,8772
NTN3,8773
ROR1,8774
ATP2B3,8775
ROR2,8776
DDR2,8777
NTS,8778
NTSR1,8779
NUCB1,8780
NUCB2,8781
NUMA1,8782
NUP88,8783
NUP98,8784
NR4A2,8785
ATP2B4,8786
NVL,8787
GPR143,8788
OAS1,8789
OAS2,8790
OAS3,8791
OAT,8792
OAZ1,8793
OAZ2,8794
OCA2,8795
ATP4A,8796
OCM2,8797
OCRL,8798
ODC1,8799
ODF1,8800
ODF2,8801
OMD,8802
ATP4B,8803
OGDH,8804
OGG1,8805
OGN,8806
OLR1,8807
OMG,8808
OMP,8809
OPA1,8810
OPCML,8811
ATP5F1A,8812
TNFRSF11B,8813
OPHN1,8814
OPRD1,8815
SCAPER,8816
WRAP73,8817
OPRK1,8818
CRNN,8819
OPRL1,8820
OPRM1,8821
SIX6,8822
OR1D2,8823
OR1F1,8824
OR2C1,8825
OR3A1,8826
OR3A2,8827
ORC1,8828
ORC2,8829
ACO2,8830
ORC4,8831
ORC5,8832
SLC22A18,8833
SLC22A18AS,8834
ORM1,8835
OSBP,8836
OSM,8837
OTC,8838
ALDH7A1,8839
CLDN11,8840
OVGP1,8841
OVOL1,8842
OXA1L,8843
OXCT1,8844
OXT,8845
OXTR,8846
P2RX1,8847
P2RX3,8848
P2RX4,8849
P2RX5,8850
P2RX7,8851
P2RY1,8852
P2RY2,8853
P2RY4,8854
P2RY6,8855
P4HA1,8856
P4HB,8857
PA2G4,8858
PEBP1,8859
PABPC3,8860
FURIN,8861
PCSK6,8862
PAEP,8863
PAFAH1B1,8864
SMARCAL1,8865
G0S2,8866
PLA2G3,8867
MINK1,8868
CD207,8869
PAFAH1B2,8870
PAFAH1B3,8871
DUOX2,8872
NOX4,8873
NOX3,8874
COL5A3,8875
PAFAH2,8876
PODXL2,8877
CHST11,8878
PRDX1,8879
PAH,8880
SERPINE1,8881
SERPINB2,8882
PAK1,8883
ATP5F1B,8884
UBQLN3,8885
IL21R,8886
IL22,8887
ATP6V0A4,8888
ITSN2,8889
DEF6,8890
PAK2,8891
CUZD1,8892
CYHR1,8893
GEMIN4,8894
PAK3,8895
CALY,8896
PALM,8897
ARHGEF4,8898
ARHGEF3,8899
PAM,8900
NEUROG3,8901
REG3A,8902
PAPPA,8903
RDH8,8904
PRKN,8905
DCAF8,8906
PARN,8907
PAWR,8908
PAX1,8909
PAX2,8910
PAX3,8911
PAX4,8912
PAX5,8913
PAX6,8914
MYEF2,8915
IRX4,8916
ASAP1,8917
HP1BP3,8918
PAX7,8919
HDGFL3,8920
COPS7A,8921
NSDHL,8922
PDCL,8923
PAX9,8924
TAS2R3,8925
TAS2R4,8926
TAS2R16,8927
TAS2R1,8928
TAS2R9,8929
TAS2R8,8930
TAS2R7,8931
TAS2R13,8932
TAS2R10,8933
TAS2R14,8934
F11R,8935
TRAT1,8936
VILL,8937
PARD6A,8938
CLEC4A,8939
SPOCK3,8940
STMN3,8941
RNF141,8942
NTM,8943
HEBP1,8944
PBX1,8945
PBX2,8946
ATP5F1C,8947
PBX3,8948
PC,8949
PCBD1,8950
PCBP1,8951
CDON,8952
IMPG2,8953
PCBP2,8954
PDE11A,8955
FOXP3,8956
SHANK1,8957
PCCA,8958
PCCB,8959
PCDH1,8960
PCDHGC3,8961
PCDH7,8962
TMED5,8963
ACOX1,8964
PCDH8,8965
MTERF3,8966
TPRKB,8967
MED31,8968
COQ6,8969
AMDHD2,8970
SLC35C2,8971
ASCC1,8972
DERL2,8973
PCDH9,8974
FAHD2A,8975
PRELID3B,8976
EXOSC1,8977
TMED7,8978
ISOC1,8979
EMC9,8980
RRP15,8981
WASHC3,8982
HDDC2,8983
MRPS16,8984
GLRX2,8985
MRPS18C,8986
FIS1,8987
PAM16,8988
GOLT1B,8989
BOLA1,8990
DESI2,8991
TVP23B,8992
GLOD4,8993
CELA2B,8994
UBXN1,8995
SERPINA5,8996
ZNF593,8997
ZBTB7B,8998
ST8SIA3,8999
PCK1,9000
PI15,9001
PRLH,9002
GMNN,9003
PLEKHA8P1,9004
LAP3,9005
PCK2,9006
CALHM2,9007
RPS27L,9008
SSUH2,9009
YARS2,9010
NMD3,9011
MRPL2,9012
NOSIP,9013
DERA,9014
MRPL4,9015
APIP,9016
TMX2,9017
CUTC,9018
FCF1,9019
THAP4,9020
PCM1,9021
MRPS7,9022
POLR1D,9023
GAL,9024
CRYL1,9025
MLXIPL,9026
TNNI3K,9027
YBX2,9028
PLLP,9029
SIDT2,9030
RRNAD1,9031
ADIPOR1,9032
UTP18,9033
SCCPDH,9034
IFT52,9035
ABHD5,9036
PCMT1,9037
SH3GLB1,9038
ZC2HC1A,9039
MECR,9040
NDUFAF1,9041
ABHD17B,9042
PHF20L1,9043
TFB1M,9044
APH1A,9045
METTL9,9046
RDH11,9047
PCNA,9048
LACTB2,9049
KMT5B,9050
TRAPPC12,9051
RMDN1,9052
MRPS2,9053
COQ4,9054
UTP11,9055
RPL26L1,9056
ZNF706,9057
IER3IP1,9058
GOLGA7,9059
TRIM17,9060
SAR1B,9061
ANGPTL4,9062
PHF11,9063
KCTD3,9064
CEP83,9065
IRAK4,9066
RNFT1,9067
COPS4,9068
INSIG2,9069
CHCHD2,9070
DYNC1LI1,9071
HSD17B12,9072
LOC51145,9073
A4GNT,9074
ING4,9075
MRNIP,9076
SDF4,9077
SLC45A2,9078
MRTO4,9079
JPT1,9080
SERPINA10,9081
ZNF580,9082
PCNT,9083
VPS28,9084
C3orf18,9085
EGFL7,9086
DBR1,9087
DCTN4,9088
CYB5R4,9089
MYO15A,9090
HSD17B11,9091
HSD17B14,9092
NAGPA,9093
TUBD1,9094
LEF1,9095
PLEKHO1,9096
HAO2,9097
PCOLCE,9098
DCXR,9099
HSPA14,9100
GPN3,9101
CRBN,9102
TCEAL9,9103
RSL24D1,9104
SS18L2,9105
CHMP1A,9106
HERC5,9107
CKLF,9108
ZNF639,9109
RAPGEFL1,9110
PLCE1,9111
NIN,9112
CPA4,9113
DDX47,9114
NUSAP1,9115
TACO1,9116
ACP6,9117
GP6,9118
DUSP13,9119
CLDN18,9120
PCP4,9121
LUZP4,9122
IGF2-AS,9123
GLRX5,9124
PCSK1,9125
ZNF219,9126
ELOA2,9127
COPZ2,9128
PIGP,9129
GLTP,9130
PHF20,9131
VRK3,9132
CRIM1,9133
DRICH1,9134
HGH1,9135
MZB1,9136
COX16,9137
PCSK5,9138
PCSK2,9139
CDKL3,9140
CLEC1B,9141
CLEC1A,9142
PIPOX,9143
CDK16,9144
TFDP3,9145
UBAP1,9146
BET1L,9147
KLF3,9148
MAPKAPK5-AS1,9149
ZNF571,9150
IER5,9151
C1RL,9152
CDK17,9153
GOLM1,9154
ANKMY1,9155
SCAND1,9156
BFAR,9157
TLR7,9158
RASL12,9159
CEND1,9160
COA4,9161
RXFP3,9162
CDK18,9163
ERGIC2,9164
GMIP,9165
GMPR2,9166
CD320,9167
PCDH12,9168
ECSIT,9169
SLC15A3,9170
BPIFA1,9171
THEG,9172
NRN1,9173
ATP5F1D,9174
PCYT1A,9175
GCNT4,9176
CYP39A1,9177
FKBP11,9178
ZDHHC3,9179
FAM13B,9180
FAM53C,9181
REEP2,9182
ARMCX1,9183
SLC22A17,9184
TLR8,9185
SLC25A37,9186
GASK1B,9187
NME8,9188
KRCC1,9189
PLAC8,9190
PHF21A,9191
MRPL35,9192
RSRC1,9193
PDC,9194
MEX3C,9195
AMZ2,9196
WAC,9197
SPG21,9198
AHSP,9199
ARL6IP4,9200
PDCD1,9201
TNFRSF12A,9202
SPTBN5,9203
ZNF771,9204
PRR16,9205
NGRN,9206
THEM6,9207
MS4A4A,9208
DACT1,9209
PDCD2,9210
CRNKL1,9211
ZBTB7A,9212
FZR1,9213
TAOK3,9214
KLRF1,9215
KRT76,9216
ZNF117,9217
WT1-AS,9218
PDE1A,9219
MBTPS2,9220
HOOK1,9221
CDC40,9222
CHST15,9223
ZMYND10,9224
PLA1A,9225
UBR5,9226
POP5,9227
TEX264,9228
PDE1C,9229
POMP,9230
TMA7,9231
ATRAID,9232
SNX7,9233
UCHL5,9234
ANGPT4,9235
CRLF3,9236
PDE2A,9237
CSAD,9238
ATP6V1D,9239
WNT16,9240
ZNF589,9241
EIF3L,9242
NIP7,9243
RWDD1,9244
PDE3A,9245
TRPV2,9246
COMMD10,9247
TRAPPC4,9248
ATP5F1E,9249
PDE3B,9250
PPME1,9251
HEMK1,9252
PDE4A,9253
BIN2,9254
ACTL6B,9255
PDE4B,9256
AMOTL2,9257
PRKAG2,9258
ZNF107,9259
DDX41,9260
PDE4C,9261
SUCO,9262
ANAPC5,9263
SCARA3,9264
MAGEC2,9265
FAM8A1,9266
PDE4D,9267
HPCAL4,9268
YTHDF2,9269
VGLL1,9270
RNF138,9271
IP6K2,9272
PCYOX1,9273
PDE6A,9274
PRRX2,9275
LCMT1,9276
GULP1,9277
REV1,9278
RHCG,9279
PDE6C,9280
SFMBT1,9281
UBE2J1,9282
EVL,9283
PDE6D,9284
NAT8B,9285
LIMA1,9286
CABP2,9287
ISYNA1,9288
HSD17B7,9289
ANKFY1,9290
PDE6G,9291
VCX2,9292
PDE6H,9293
SPOUT1,9294
NOP16,9295
RTCB,9296
HACD3,9297
NELFCD,9298
TRIAP1,9299
ATP5PB,9300
HIKESHI,9301
TRMT112,9302
UFC1,9303
RTF2,9304
PDE8A,9305
CHMP5,9306
GTSE1,9307
ETV7,9308
DTL,9309
NCKIPSD,9310
PDE9A,9311
OSER1,9312
PDE1B,9313
TRMO,9314
PHF7,9315
PDGFA,9316
SCLY,9317
VPS54,9318
SIRT7,9319
SIRT6,9320
PDGFB,9321
CINP,9322
RAB14,9323
ACKR4,9324
PEX5L,9325
LGSN,9326
NT5DC3,9327
PDGFRA,9328
RAB6B,9329
IL23A,9330
MBIP,9331
HDAC7,9332
ARMCX3,9333
TDP2,9334
UFM1,9335
PDGFRL,9336
GDE1,9337
LARP7,9338
ESF1,9339
PDE6B,9340
AZIN1,9341
PCF11,9342
MED15,9343
PIAS4,9344
PDGFRB,9345
TRIM33,9346
SRRT,9347
NBAS,9348
CUTA,9349
LSR,9350
ATP5MC1,9351
PDHA1,9352
LIPT1,9353
EEF1AKNMT,9354
PIGT,9355
ATP6V1H,9356
PDHA2,9357
DPH5,9358
ERGIC3,9359
TAF9B,9360
NSG2,9361
UBE2D4,9362
PDHB,9363
KLF13,9364
DYNC2LI1,9365
PDK1,9366
LUC7L2,9367
RBMX2,9368
DHRS7,9369
RTRAF,9370
PDK2,9371
MRPL48,9372
TMBIM4,9373
YPEL5,9374
CIAO2B,9375
PDK3,9376
MRPS33,9377
PTRH2,9378
CHMP3,9379
CDK5RAP1,9380
STYXL1,9381
GINS2,9382
PDK4,9383
MPC1,9384
ZFR,9385
ASB1,9386
ASB4,9387
HSPB11,9388
SARAF,9389
ENPP1,9390
TPPP3,9391
MPP6,9392
ENPP2,9393
OAZ3,9394
LSM7,9395
LSM8,9396
TRAPPC2L,9397
HECA,9398
ATP5MC2,9399
PDPK1,9400
CYB5R2,9401
NLK,9402
PADI3,9403
ACSL5,9404
GPRC5B,9405
EMCN,9406
CYB5R1,9407
ZNF44,9408
SELENOT,9409
RAB23,9410
CES1P1,9411
CAB39,9412
SLC26A4,9413
UIMC1,9414
FBXO40,9415
CMPK1,9416
POLR3K,9417
WBP11,9418
PDYN,9419
UPB1,9420
MSRB1,9421
PDZK1,9422
WWOX,9423
ARID4B,9424
CD244,9425
LUC7L3,9426
RTEL1,9427
HIGD1B,9428
ERAP1,9429
TMEM8B,9430
CDK12,9431
C9orf78,9432
SERPINF1,9433
SYT17,9434
ATP8A2,9435
RAB8B,9436
INPP5K,9437
GNG13,9438
STK26,9439
TM7SF3,9440
RSF1,9441
MAP3K20,9442
MYOZ2,9443
PEG3,9444
KDM3B,9445
PENK,9446
ATP5MC3,9447
COQ3,9448
CALML5,9449
TUBA8,9450
GALNT7,9451
ADA2,9452
PEPD,9453
PER1,9454
GATB,9455
PEX1,9456
PEX6,9457
PEX7,9458
PEX10,9459
PEX12,9460
PEX13,9461
PEX14,9462
PF4,9463
PF4V1,9464
PFAS,9465
CFP,9466
ACP1,9467
PFDN1,9468
PFDN2,9469
PFDN4,9470
PFDN5,9471
ATP8B1,9472
PFKFB1,9473
PFKFB2,9474
PFKFB3,9475
ATP5ME,9476
PFKFB4,9477
PFKL,9478
PFKM,9479
PFKP,9480
PFN1,9481
PFN2,9482
CDK14,9483
ATP5PF,9484
PGAM1,9485
PGC,9486
PGD,9487
PGF,9488
PGGT1B,9489
ATP6V1A,9490
PGK1,9491
PGK2,9492
PGM1,9493
PGM3,9494
PGM5,9495
PGR,9496
ABCB1,9497
ABCB4,9498
PHB,9499
ATP6V1B1,9500
SLC25A3,9501
PHEX,9502
PHF1,9503
PHF2,9504
PHKA1,9505
PHKA2,9506
PHKB,9507
ATP6V1B2,9508
PHKG1,9509
PHKG2,9510
PHYH,9511
SERPINA1,9512
PI3,9513
SERPINA4,9514
SERPINB5,9515
SERPINB6,9516
ATP6V0C,9517
SERPINE2,9518
SERPINB8,9519
SERPINB9,9520
SERPINB10,9521
SERPINI1,9522
SERPINB13,9523
SERPINI2,9524
PIGA,9525
PIGC,9526
ATP6V1C1,9527
PIGF,9528
PIGH,9529
PIGR,9530
PIK3C2A,9531
PIK3C2B,9532
PIK3C2G,9533
PIK3C3,9534
ATP6V1E1,9535
PIK3CA,9536
PIK3CB,9537
PIM1,9538
PIK3CD,9539
PIK3CG,9540
PIK3R1,9541
PIK3R2,9542
PI4KA,9543
PI4KB,9544
ACP2,9545
PIN1,9546
PIN1P1,9547
PIN4,9548
PIP,9549
PIP4K2A,9550
PITPNA,9551
PITX1,9552
PITX2,9553
PITX3,9554
PKD1,9555
PKD2,9556
PKLR,9557
PKM,9558
PKNOX1,9559
PKP1,9560
PKP2,9561
PLA2G1B,9562
PLA2G2A,9563
PLA2G4A,9564
PLA2G5,9565
PLAG1,9566
PLAGL1,9567
PLAGL2,9568
PLAT,9569
PLAU,9570
PLAUR,9571
ATP6V0B,9572
PLCB2,9573
PLCB3,9574
PLCB4,9575
PLCD1,9576
BCL11A,9577
BTBD1,9578
PLCL1,9579
SPA17,9580
NUDT9,9581
TM6SF1,9582
UBASH3A,9583
PLCG1,9584
LRP1B,9585
SHC3,9586
PLCG2,9587
PLD1,9588
NUP54,9589
TPCN1,9590
PLD2,9591
PLEC,9592
PLG,9593
CLIC5,9594
STX18,9595
PLEK,9596
SERPINF2,9597
PLIN1,9598
PLK1,9599
FXYD1,9600
FXYD3,9601
ATP6V0A1,9602
PLN,9603
PLOD1,9604
PLOD2,9605
PLP1,9606
PLP2,9607
PLS1,9608
PLS3,9609
PLSCR1,9610
PLTP,9611
PLXNA1,9612
MBD3,9613
ADAM22,9614
PLXNA2,9615
BCO1,9616
PTOV1,9617
S1PR5,9618
PLXNB1,9619
PLXNB3,9620
PMAIP1,9621
PMCH,9622
PNOC,9623
PMCHL1,9624
ATP6AP1,9625
PML,9626
PMM1,9627
